experiment_name,display_name,parallelism,machine_name,node_name,timestamp,gpu_utilization,memory_used_mib,power_draw_w,temperature_gpu_c
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:06.391,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:06.491,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:06.591,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:06.692,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:06.792,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:06.892,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:06.993,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.093,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.194,0,4,28.8,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.294,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.394,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.495,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.595,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.696,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.796,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.896,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:07.997,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.097,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.198,0,4,28.78,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.298,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.399,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.499,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.599,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.700,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.800,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:08.901,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.001,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.101,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.202,0,4,28.72,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.302,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.402,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.503,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.603,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.703,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.804,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:09.904,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.004,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.104,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.204,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.305,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.405,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.505,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.605,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.706,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.806,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:10.906,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.006,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.107,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.207,0,4,28.45,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.307,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.407,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.507,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.608,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.708,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.808,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:11.908,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.008,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.109,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.209,0,4,28.51,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.309,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.409,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.510,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.610,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.710,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.810,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:12.910,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.011,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.111,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.211,0,4,28.64,47
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.311,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.411,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.512,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.612,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.712,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.812,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:13.913,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.013,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.113,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.213,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.313,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.414,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.514,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.614,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.714,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.815,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:14.915,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.015,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.115,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.216,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.316,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.416,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.516,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.616,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.717,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.817,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:15.917,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.017,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.118,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.218,0,4,28.56,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.318,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.418,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.519,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.619,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.719,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.819,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:16.919,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.020,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.120,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.220,0,4,28.59,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.320,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.421,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.521,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.621,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.721,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.822,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:17.922,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.023,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.123,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.223,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.324,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.424,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.525,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.625,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.725,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.826,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:18.926,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.026,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.127,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.227,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.328,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.428,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.528,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.629,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.729,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.830,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:19.930,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.030,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.131,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.231,0,4,28.67,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.332,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.432,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.532,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.633,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.733,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.834,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:20.934,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.034,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.135,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.235,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.336,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.436,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.536,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.637,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.737,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.838,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:21.938,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.038,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.139,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.239,0,4,28.63,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.340,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.440,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.540,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.641,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.741,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.841,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:22.941,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:23.042,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:23.142,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:23.242,0,4,28.64,46
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:23.342,0,4,28.63,45
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:23.443,0,4,28.63,45
N2_tupi_TP_short_r1_796872,"TUPI (2 nodes)
Tensor Parallel
Short",TP,Unknown,tupi3,2026-06-20 19:13:23.543,0,4,28.63,45
